"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID"
"11717106_x_at","11717106_x_at",0.195832671776323,4.52667445148254,2.9661096107459,0.00310545553561384,0.0340013581211634,-1.92542565935797,"PSMB5","5693"
"11735906_a_at","11735906_a_at",0.293135812610405,2.73455897478304,2.96577308970282,0.0031088179081998,0.0340145294170247,-1.92636288723536,"PNPLA1","285848"
"11716332_a_at","11716332_a_at",-0.328244902472842,4.0853434791995,-2.96555616930259,0.00311098704526557,0.0340145294170247,-1.92696696628249,"RPL28","6158"
"11744955_a_at","11744955_a_at",0.492937047754683,9.31319027943267,2.96537427183026,0.0031128070294585,0.0340145294170247,-1.92747348033993,"ANXA1","301"
"11754219_a_at","11754219_a_at",-0.565893043098185,5.23243186735785,-2.96536195117861,0.00311293033951225,0.0340145294170247,-1.92750778748822,"SIPA1L1","26037"
"11723587_at","11723587_at",-0.348480290691548,6.87892936960973,-2.96529913166819,0.00311355913190002,0.0340145294170247,-1.92768270774741,"RC3H1","149041"
"11737330_at","11737330_at",-0.28856319031465,2.89160147630549,-2.96509171282961,0.00311563611644608,0.0340221390012982,-1.92826023758236,"ZNF345","25850"
"11756218_x_at","11756218_x_at",0.271642263671153,5.65260601649875,2.96443500429726,0.00312222040401822,0.0340789389182609,-1.93008849373079,"MIIP","60672"
"11742232_s_at","11742232_s_at",-0.421278673802037,2.71244136014464,-2.96413361309869,0.00312524646371093,0.0340860567660431,-1.93092742497714,"FAM3C","10447"
"11742764_at","11742764_at",-0.302007619718617,4.33197304612843,-2.96409457900053,0.0031256385738561,0.0340860567660431,-1.93103607143818,"BCAS2","10286"
"11725132_a_at","11725132_a_at",-0.253579966040216,3.49738219831795,-2.96386655717216,0.00312793002496631,0.0340959590426005,-1.93167071333577,"GCOM1 /// GRINL1A","145781 /// 81488"
"11744310_x_at","11744310_x_at",-0.306289951422406,2.8470447650212,-2.9632518545946,0.00313411497791522,0.0341482748654723,-1.9333813469964,"DIS3L","115752"
"11749710_s_at","11749710_s_at",-0.36788174912011,5.14625793249003,-2.96300740598051,0.00313657764918384,0.0341600056304838,-1.93406151787945,"ABLIM1","3983"
"11727924_at","11727924_at",-0.503831665120914,5.37745224373815,-2.96258766753576,0.00314081038211072,0.0341909949988962,-1.93522929950781,"PURA","5813"
"11721820_a_at","11721820_a_at",-0.473976773699977,6.57288643537282,-2.96226003988303,0.0031441178744279,0.0342118892420088,-1.93614070136387,"SRPK2","6733"
"11728350_s_at","11728350_s_at",-0.405912858162233,3.85168474859352,-2.961965525023,0.0031470937985771,0.0342258014963607,-1.93695990524923,"STIM2","57620"
"11754923_a_at","11754923_a_at",-0.181255614441783,2.57868981897007,-2.96185870258804,0.00314817382099528,0.0342258014963607,-1.9372570160992,"HPS4","89781"
"11725202_s_at","11725202_s_at",-0.374505856881875,5.05335545408479,-2.96119155316273,0.00315492666108371,0.0342840928082315,-1.93911235692125,"ESCO1","114799"
"11746090_a_at","11746090_a_at",0.436891956728303,4.02629567239277,2.96036174839497,0.00316334434542249,0.0343604163672466,-1.94141947186738,"SLK","9748"
"11715588_x_at","11715588_x_at",0.711600748622319,6.00646166435661,2.96002983732634,0.00316671704793102,0.0343818979574043,-1.94234211078656,"MYL9","10398"
"11731751_at","11731751_at",0.427795793375589,3.40408039754738,2.95987691184938,0.00316827209947051,0.0343836345942537,-1.94276717556492,"RNF213","57674"
"11760535_at","11760535_at",-0.510050919738834,4.00213470650997,-2.95954073083076,0.00317169307126848,0.0344056106665859,-1.9437015337571,"VNN3","55350"
"11722451_s_at","11722451_s_at",-0.198241534541085,3.17050921698504,-2.95926339877678,0.00317451773578829,0.0344211016789434,-1.94447225314799,"POLR2D","5433"
"11746489_x_at","11746489_x_at",0.244544574386516,3.18342567508354,2.95863088144074,0.00318096860651315,0.0344535758047287,-1.94622978579958,"GPAA1","8733"
"11743677_at","11743677_at",-0.584644809247107,6.60620844512843,-2.95850955165269,0.00318220738311958,0.0344535758047287,-1.94656687461182,"P2RY8","286530"
"11729152_a_at","11729152_a_at",-0.395826212863353,5.37275357323192,-2.95849837484849,0.00318232152039744,0.0344535758047287,-1.94659792628733,"EIF3M","10480"
"11763723_a_at","11763723_a_at",-0.25602610919678,3.4617403415399,-2.95842171760612,0.00318310444321055,0.0344535758047287,-1.94681089425516,"SRRT","51593"
"11729032_a_at","11729032_a_at",-0.215968557084039,2.4305566902182,-2.95795878850949,0.00318783621264749,0.0344753076224047,-1.94809688210697,"RPGRIP1","57096"
"11725099_at","11725099_at",-0.384972459317158,3.31447135771446,-2.95795158957742,0.00318790984628176,0.0344753076224047,-1.94811687873346,"ESF1","51575"
"11742725_s_at","11742725_s_at",-0.497821496060292,5.70253199915586,-2.9573023883989,0.00319455653100601,0.0345320352031466,-1.9499199830931,"ELF2","1998"
"11729533_s_at","11729533_s_at",-0.596779335916369,5.14766924651247,-2.95698018150671,0.0031978600623202,0.0345525905725312,-1.95081474334396,"REM2","161253"
"11754504_x_at","11754504_x_at",-0.280272439958568,3.40444764247132,-2.95626190031484,0.00320523570464051,0.0346171074393383,-1.9528090487821,"AGAP4 /// AGAP7 /// AGAP8 /// LOC100294038","100294038 /// 119016 /// 653268 /// 728404"
"11761655_at","11761655_at",-0.307549703950203,2.34937401445012,-2.95604565614143,0.00320745923935156,0.0346259484945504,-1.9534093573047,"NPCDR1","246734"
"11761560_x_at","11761560_x_at",-0.511219707879414,3.93114388520823,-2.95590471557267,0.00320890922132818,0.0346264346185878,-1.95380059480111,"CCDC76","54482"
"11723391_a_at","11723391_a_at",0.323756546660933,3.09878202588529,2.95559027778121,0.0032121462819352,0.0346461957394201,-1.95467337823324,"CORO2A","7464"
"11743169_a_at","11743169_a_at",-0.491923419931534,5.62783713285287,-2.95512978229896,0.00321689235131099,0.034682208613478,-1.95595140951998,"LPXN","9404"
"11741396_s_at","11741396_s_at",0.681687831476657,4.72447571247132,2.95491251895049,0.00321913378518678,0.0346911986312695,-1.95655432149149,"GGT1 /// GGT2 /// GGT3P /// GGTLC1 /// GGTLC2 /// GGTLC3","2678 /// 2679 /// 728226 /// 728441 /// 91227 /// 92086"
"11735063_a_at","11735063_a_at",0.353322193486651,2.60072184585287,2.95459159634568,0.00322244724578295,0.0346987214127685,-1.95744481158719,"ITGB3","3690"
"11758737_s_at","11758737_s_at",-0.277343026703554,2.67170417863217,-2.95457219864048,0.00322264762289326,0.0346987214127685,-1.95749863295056,"PGRMC2","10424"
"11759577_at","11759577_at",0.157199931021999,2.30186052079925,2.95441042101738,0.00322431921894489,0.034701559593937,-1.95794749178417,"MRS2","57380"
"11744825_a_at","11744825_a_at",-0.352406216348044,8.09353705577307,-2.95424271113099,0.00322605294675769,0.034705063695238,-1.95841278457361,"CNBP","7555"
"11757080_s_at","11757080_s_at",-0.309071819033122,10.7713992699177,-2.95391848739716,0.00322940707474992,0.0347232426992392,-1.9593122347683,"RPS29","6235"
"11720192_at","11720192_at",-0.192516008250685,2.8592329393404,-2.95380705803508,0.00323056055787371,0.0347232426992392,-1.95962133594741,"NDUFAF4","29078"
"11736631_a_at","11736631_a_at",0.176710533849449,2.46609035859975,2.95302327858523,0.0032386846389602,0.0347913950265262,-1.96179519091084,"APOBEC3H","164668"
"11731358_at","11731358_at",0.372641447409201,2.33516027846509,2.95292308037775,0.00323972456325074,0.0347913950265262,-1.96207305544466,"ADAMTS3","9508"
"11761846_x_at","11761846_x_at",0.188918771320038,3.42160158234289,2.95260129827317,0.00324306629566568,0.0347959857307373,-1.96296534276963,"ANXA4","307"
"11754008_x_at","11754008_x_at",-0.322956643022557,3.18467257266833,-2.95257621649891,0.00324332690400206,0.0347959857307373,-1.96303488941057,"ID3","3399"
"11715506_a_at","11715506_a_at",-0.386391937521671,3.90288299266584,-2.95247415689347,0.0032443875358774,0.0347959857307373,-1.96331787391141,"MAGED1","9500"
"11744077_at","11744077_at",0.211587742716873,10.753357192303,2.95187840813616,0.00325058504372681,0.034847289685816,-1.96496953807706,"ARPC1B /// LOC653888","10095 /// 653888"
"11719366_s_at","11719366_s_at",-0.552574881906254,5.26911988744763,-2.9517295823583,0.0032521349477256,0.0348487469224544,-1.9653820943837,"CXCL1","2919"
"11756006_x_at","11756006_x_at",-0.692166741354115,4.7670755162793,-2.95116288056461,0.00325804288004467,0.0348958439930689,-1.96695284849882,"LCK","3932"
"11729607_at","11729607_at",0.344519889947128,3.19601593288529,2.95103648738313,0.0032593618790897,0.0348958439930689,-1.96730313824222,"PGM2","55276"
"11748705_a_at","11748705_a_at",0.367785055598871,7.30155486828055,2.95036603620671,0.00326636664778657,0.0349556545381449,-1.96916100096274,"PCMT1","5110"
"11720638_a_at","11720638_a_at",-0.241831103365187,2.5587593760985,-2.94934148280167,0.00327709756640133,0.0350514165895833,-1.97199930637783,"ACBD6","84320"
"11737217_s_at","11737217_s_at",-0.222159171616014,2.70632811127431,-2.94924027406956,0.00327815934589749,0.0350514165895833,-1.97227963116548,"ZNF124","7678"
"11740157_at","11740157_at",-0.432383110217853,2.71398974498379,-2.94856637133828,0.00328523725998617,0.0351118636208236,-1.9741459461771,"SH2D1B","117157"
"11743685_a_at","11743685_a_at",-0.245686950749704,5.57279270432419,-2.94826802300885,0.00328837522608942,0.0351231263348743,-1.97497206279709,"RABGAP1","23637"
"11732154_at","11732154_at",-0.395206202914689,5.62644484230549,-2.94819522994298,0.00328914126352714,0.0351231263348743,-1.97517361198009,"OGT","8473"
"11729171_x_at","11729171_x_at",-0.29709075203263,3.60143534630424,-2.94792121273192,0.0032920263427956,0.0351387099370031,-1.97593226624602,"MKI67IP","84365"
"11756295_x_at","11756295_x_at",-0.211925985421479,4.32972032774314,-2.94717682123658,0.00329987557331699,0.0352006406785363,-1.97799286833893,"ARFIP2","23647"
"11746124_x_at","11746124_x_at",-0.59733064653261,3.64404832847631,-2.94699979649626,0.00330174472132609,0.0352006406785363,-1.97848282802063,"C21orf7","56911"
"11750239_a_at","11750239_a_at",0.264494385925346,5.26950714420449,2.94693170820846,0.00330246390116887,0.0352006406785363,-1.97867127150993,"VPS13B","157680"
"11735701_a_at","11735701_a_at",0.312858228854526,3.22016117209975,2.94682971932815,0.00330354142211534,0.0352006406785363,-1.97895353148463,"CD151","977"
"11727304_at","11727304_at",-0.469974704103341,3.19857845970574,-2.94648064869715,0.0033072318108281,0.0352247343170567,-1.97991953186119,"TIGD3","220359"
"11753119_x_at","11753119_x_at",0.678164257247755,6.09438177431671,2.94600369886058,0.00331228022540272,0.0352632649828404,-1.98123923784071,"CMTM5","116173"
"11720517_a_at","11720517_a_at",-0.262060405285993,3.69493892509726,-2.94534107360176,0.003319305647328,0.035322800943025,-1.98307235558121,"ZBTB4","57659"
"11734534_s_at","11734534_s_at",-0.244142555463633,3.04178932688653,-2.94418438398934,0.00333160193183677,0.0354341454708726,-1.98627131029906,"MFSD6","54842"
"11755326_x_at","11755326_x_at",0.223449186470897,6.77846194272569,2.94376619165844,0.00333605777982208,0.0354341454708726,-1.9874275657335,"BAT5","7920"
"11742936_a_at","11742936_a_at",-0.202424880041102,2.67914486915461,-2.94367446215142,0.00333703588649734,0.0354341454708726,-1.98768116618047,"TSEN2","80746"
"11754419_a_at","11754419_a_at",-0.246706124062958,3.34019316407107,-2.94364733835196,0.0033373251561949,0.0354341454708726,-1.98775615265053,"C3orf17","25871"
"11750415_x_at","11750415_x_at",0.292209683134235,7.70539220531172,2.94347077278573,0.00333920875063061,0.0354341454708726,-1.98824426939773,"TUBB2C","10383"
"11756422_s_at","11756422_s_at",-0.273369783532535,5.3184319034788,-2.94344797106359,0.003339452069202,0.0354341454708726,-1.98830730283191,"RAPGEF1","2889"
"11749589_x_at","11749589_x_at",-0.335894039644247,9.96433160395387,-2.94327362361378,0.00334131307630014,0.0354341454708726,-1.98878925584736,"CTSS","1520"
"11724387_at","11724387_at",-0.339639738677457,2.76614568392893,-2.9431998782161,0.00334210052888575,0.0354341454708726,-1.98899310369607,"HOXB2","3212"
"11728824_s_at","11728824_s_at",-0.235192753949859,9.38798260747382,-2.94305248116984,0.00334367494045079,0.0354341454708726,-1.98940052528874,"SLC25A3","5250"
"11740346_a_at","11740346_a_at",-0.386948279903864,3.0825473863591,-2.94300839250489,0.00334414600199829,0.0354341454708726,-1.98952238731603,"NRG1","3084"
"11733845_at","11733845_at",0.280460894549998,6.75308375440898,2.94277430741004,0.00334664807837933,0.0354454183668831,-1.99016937371093,"GRK6","2870"
"11721901_a_at","11721901_a_at",-0.402227715057853,3.93548493355736,-2.94244811456226,0.00335013751957342,0.0354671345822193,-1.99107085228119,"NMRAL1","57407"
"11743467_at","11743467_at",-0.369191831534285,4.00389965984289,-2.94196049504769,0.00335536000945128,0.0355071716586244,-1.99241827337335,"DKC1","1736"
"11745779_a_at","11745779_a_at",-0.229759801588249,2.51525882568329,-2.94165958717222,0.00335858649003479,0.0355146850245633,-1.99324965213295,"MLL5","55904"
"11715399_at","11715399_at",-0.319834630809336,7.84785090941771,-2.94153969369617,0.00335987283457003,0.0355146850245633,-1.99358088281395,"SLC25A5","292"
"11734686_x_at","11734686_x_at",-0.322517993480406,4.35577467781421,-2.94149122519029,0.00336039298374104,0.0355146850245633,-1.99371478340321,"ZEB1","6935"
"11723451_x_at","11723451_x_at",-0.346183571754797,4.77361829261097,-2.94073619019406,0.00336850527976608,0.0355715930952379,-1.99580038787794,"FTO","79068"
"11731622_x_at","11731622_x_at",-0.466007572711811,5.72039968662968,-2.94072141404813,0.0033686642166796,0.0355715930952379,-1.9958411982426,"ZNF91","7644"
"11742143_s_at","11742143_s_at",0.9803662196702,3.89686695556858,2.93973939272077,0.0033792424982458,0.0356680131099641,-1.99855300203811,"RHCE /// RHD","6006 /// 6007"
"11734281_a_at","11734281_a_at",-0.198355478291099,2.67379628957481,-2.93874796685872,0.00338995281546411,0.0357657436172639,-2.00128987781804,"ZNF17","7565"
"11728172_a_at","11728172_a_at",0.310940170535631,5.3970936886995,2.93859901580254,0.00339156459806534,0.0357674373487028,-2.0017009859438,"MOBKL2C","148932"
"11721886_a_at","11721886_a_at",0.370310835745169,4.59073976276933,2.93825149392039,0.00339532781158092,0.0357918089154077,-2.00266007462223,"CDC42","998"
"11724161_a_at","11724161_a_at",-0.217282918935028,2.65409504968703,-2.93688887599598,0.00341011997843457,0.0359200678813024,-2.00641954910237,"GXYLT1","283464"
"11722586_a_at","11722586_a_at",-0.37526008538868,3.81458092744888,-2.93686223629683,0.00341040975583249,0.0359200678813024,-2.00649303126882,"G3BP1","10146"
"11732150_x_at","11732150_x_at",0.302118719698937,5.63368580711347,2.93666181334772,0.00341259060729429,0.0359276839416382,-2.00704585117324,"DCAF11","80344"
"11717759_a_at","11717759_a_at",-0.305124720620126,4.52502307179302,-2.93632140638121,0.00341629757430558,0.0359297927407599,-2.00798469978063,"NDUFV1","4723"
"11728380_x_at","11728380_x_at",-0.213793309980205,7.93328247398878,-2.93616335796693,0.00341801993954033,0.0359297927407599,-2.00842056401475,"NACA2","342538"
"11743037_at","11743037_at",-0.284510805678299,2.79369964495636,-2.93603367320129,0.00341943379755119,0.0359297927407599,-2.00877819014931,"CRTAP","10491"
"11754432_x_at","11754432_x_at",-0.29045523260404,6.49864637386783,-2.93584470564505,0.00342149492729766,0.0359297927407599,-2.00929927025626,"RBMX","27316"
"11736255_a_at","11736255_a_at",-0.41928578752909,6.7188831231808,-2.93558148656092,0.00342436783070875,0.0359297927407599,-2.01002504511991,"INPP4A","3631"
"11744594_a_at","11744594_a_at",-0.4215730736934,3.56552152551496,-2.93539706999637,0.00342638195487854,0.0359297927407599,-2.01053349963175,"Septin 6","23157"
"11718975_at","11718975_at",-0.244431409029942,6.79662641089027,-2.93539546708662,0.00342639946595481,0.0359297927407599,-2.01053791887383,"ARPP19","10776"
"11723009_at","11723009_at",0.224848574479911,2.42261183600873,2.93524226624023,0.00342807349381455,0.0359297927407599,-2.01096028462427,"CCPG1","9236"
"11743465_a_at","11743465_a_at",0.316300144532249,5.27071127995636,2.93497854415572,0.00343095693609289,0.0359297927407599,-2.01168730046692,"TNPO3","23534"
"11725574_a_at","11725574_a_at",0.384912980070852,2.81333170917581,2.93486121831947,0.00343224044529048,0.0359297927407599,-2.01201071793425,"NEDD4","4734"
"11763046_at","11763046_at",0.254774283133973,2.8779436148005,2.93482607909794,0.00343262494296248,0.0359297927407599,-2.01210757937429,"---","---"
"11720201_at","11720201_at",-0.349492147235499,3.47241253402868,-2.93479658176261,0.00343294773675112,0.0359297927407599,-2.01218888805129,"MGMT","4255"
"11757343_x_at","11757343_x_at",0.30593127833707,7.31002236151621,2.93478535283415,0.00343307062388329,0.0359297927407599,-2.01221984010556,"FIBP","9158"
"11759498_at","11759498_at",-0.467695263091426,5.71035983429302,-2.93477347685,0.00343320059662783,0.0359297927407599,-2.01225257561477,"FAM49A","81553"
"11732225_a_at","11732225_a_at",-0.478273651067113,4.11037686947008,-2.93439670522588,0.00343732637818056,0.0359577020019686,-2.01329105902907,"ZNF664","144348"
"11729850_s_at","11729850_s_at",-0.254107914976283,2.73275635659975,-2.93384051321373,0.00344342514042259,0.0360062180784282,-2.01482383479997,"MLLT10","8028"
"11735329_a_at","11735329_a_at",-0.55323693317893,6.22763089144015,-2.93350826460046,0.00344707302264205,0.0360213269499638,-2.01573932303802,"CD47","961"
